,h3_cell,population
84,87589605bffffff,4295.722139994303
85,87589605cffffff,746.0190773010254
86,87589605dffffff,553.0548909505209
87,87589605effffff,722.7076619466146
88,875896060ffffff,630.5699863433838
89,875896061ffffff,842.2938817342122
90,875896062ffffff,274.9036774635315
91,875896063ffffff,618.228175719579
92,875896064ffffff,261.78551312287647
93,875896065ffffff,383.00281079610187
94,875896066ffffff,176.4934445222219
95,875896068ffffff,30.49915313720703
96,87589606affffff,293.66958777109784
97,87589606bffffff,42.054686546325684
98,87589606cffffff,403.6443487803141
99,87589606effffff,636.8820230166117
100,875896070ffffff,1073.490852355957
101,875896071ffffff,957.0944112141927
102,875896072ffffff,3213.6828293800354
103,875896073ffffff,596.2435110410055
104,875896074ffffff,458.48272029558814
105,875896075ffffff,624.936330238978
106,875896076ffffff,1628.6379181543987
107,875896080ffffff,1102.3798143068948
108,875896081ffffff,838.7708101272583
109,875896082ffffff,371.87826160589856
110,875896083ffffff,187.4121289650599
111,875896084ffffff,303.9883894921428
112,875896085ffffff,1641.0232513746705
113,875896086ffffff,1683.1379013061523
114,875896088ffffff,0.35666155826802276
115,875896089ffffff,1.0813655455907187
116,87589608affffff,1.5594509046544327
117,87589608bffffff,0.3566615581512451
118,87589608cffffff,12.801338831583658
119,87589608dffffff,2.3581364353497825
120,87589608effffff,7.539126912869564
121,875896090ffffff,2263.1444211800895
122,875896091ffffff,4218.326210657756
123,875896092ffffff,435.2728084723155
124,875896093ffffff,1520.5041211446128
125,875896094ffffff,648.6296559969584
126,875896095ffffff,519.416381239891
127,875896096ffffff,136.50794549783072
128,875896098ffffff,736.7451899846395
129,875896099ffffff,6.653055846691132
130,87589609affffff,1741.4721597830455
131,87589609bffffff,210.98903059959412
132,87589609cffffff,1261.1759072939553
133,87589609dffffff,145.74798230331086
134,87589609effffff,1292.5737200975418
135,8758960a0ffffff,201.5866287552731
136,8758960a1ffffff,53.834483663241066
137,8758960a2ffffff,259.0309592088158
138,8758960a3ffffff,39.45435901493686
139,8758960a4ffffff,83.51226496745419
140,8758960a5ffffff,81.91238657667405
141,8758960a6ffffff,110.11522891125303
142,8758960a8ffffff,1702.6763104597726
143,8758960a9ffffff,61.82731935133537
144,8758960aaffffff,1481.6474936803181
145,8758960abffffff,94.67420395215352
146,8758960acffffff,7.344245553016663
147,8758960adffffff,290.92437915752333
148,8758960aeffffff,77.16530243555705
149,8758960b0ffffff,177.53453892469406
150,8758960b1ffffff,271.7775772412712
151,8758960b2ffffff,826.5505779782931
152,8758960b3ffffff,1516.2011522054672
153,8758960b4ffffff,251.78320606549582
154,8758960b5ffffff,188.3710311253987
155,8758960b6ffffff,142.8814711769422
156,8758960c0ffffff,480.7947030664523
157,8758960c1ffffff,39.91138386736706
158,8758960c2ffffff,800.0673538843791
159,8758960c3ffffff,837.4133668741623
160,8758960c4ffffff,412.9781093597412
161,8758960c5ffffff,508.5877571105957
162,8758960c6ffffff,766.3503986994426
163,8758960c8ffffff,172.84327443440756
164,8758960c9ffffff,1170.8028697172801
165,8758960caffffff,374.2645047505697
166,8758960cbffffff,56.48694932460785
167,8758960ccffffff,409.7155388991038
168,8758960cdffffff,292.6309553782145
169,8758960ceffffff,1990.4452311197917
170,8758960d0ffffff,547.6438167889913
171,8758960d1ffffff,250.12145110006017
172,8758960d2ffffff,163.2417802810669
173,8758960d3ffffff,266.4305322567622
174,8758960d4ffffff,264.2397576570511
175,8758960d5ffffff,510.00446701049805
176,8758960d6ffffff,209.88048911094666
177,8758960d8ffffff,239.79290384054184
178,8758960d9ffffff,175.09172773361206
179,8758960daffffff,434.69974962870276
180,8758960dbffffff,1941.854027748108
181,8758960dcffffff,177.25135533084176
182,8758960ddffffff,978.6107635498047
183,8758960deffffff,247.51720551684383
184,8758960e0ffffff,439.53391520182294
185,8758960e1ffffff,626.9307772318522
186,8758960e2ffffff,695.61638768514
187,8758960e3ffffff,831.5589853922526
188,8758960e4ffffff,588.7782783508301
189,8758960e5ffffff,702.0344035228093
190,8758960e6ffffff,801.8151923020681
191,8758960e8ffffff,5877.473480224609
192,8758960e9ffffff,1360.3686588605244
193,8758960eaffffff,338.72249603271484
194,8758960ebffffff,1506.4272467295327
195,8758960ecffffff,5049.2086512247715
196,8758960edffffff,4064.4498914082847
197,8758960eeffffff,3182.2177963256836
198,8758960f0ffffff,104.02081179618835
199,8758960f1ffffff,965.9745022455852
200,8758960f2ffffff,5.403906325499217
201,8758960f3ffffff,192.86697926123935
202,8758960f4ffffff,8.652481595675152
203,8758960f5ffffff,355.6847382386525
204,8758960f6ffffff,0.8722782731056213
205,875896100ffffff,396.82020465532935
206,875896101ffffff,187.14605164527893
207,875896102ffffff,39.695682446161904
208,875896103ffffff,285.47506229082745
209,875896104ffffff,214.16873097494474
210,875896105ffffff,188.52863574028015
211,875896106ffffff,31.79002086321513
212,875896108ffffff,377.6670621236165
213,875896109ffffff,319.0800892512003
214,87589610affffff,237.9607075850169
215,87589610bffffff,808.165211280187
216,87589610cffffff,73.41668208440144
217,87589610dffffff,192.49795858065286
218,87589610effffff,135.12420682112378
219,875896110ffffff,45.76934059460958
220,875896111ffffff,19.289945642366995
221,875896112ffffff,100.97262644767761
222,875896113ffffff,40.836834550081576
223,875896114ffffff,108.74391640301975
224,875896115ffffff,42.91436251004537
225,875896116ffffff,170.22030851244926
226,875896118ffffff,83.65594053268433
227,875896119ffffff,306.1368885040283
228,87589611affffff,185.97504337628683
229,87589611bffffff,136.6262911160787
230,87589611cffffff,74.29325405760218
231,87589611dffffff,121.24573945999146
232,87589611effffff,69.7409432331721
233,875896120ffffff,189.40772875150043
234,875896121ffffff,342.3822557926178
235,875896122ffffff,323.375275293986
236,875896123ffffff,190.941180229187
237,875896124ffffff,168.71621159712473
238,875896125ffffff,191.3612019220988
239,875896126ffffff,497.81907526652014
240,875896128ffffff,149.07325530052185
241,875896129ffffff,456.05020348231
242,87589612affffff,107.10853000481924
243,87589612bffffff,135.22786843776703
244,87589612cffffff,257.63839824994403
245,87589612dffffff,296.11628643671673
246,87589612effffff,215.68789180119833
247,875896130ffffff,491.8932936986288
248,875896131ffffff,1059.783420006434
249,875896132ffffff,156.13851988427317
250,875896133ffffff,67.42532567183176
251,875896134ffffff,1147.5147044261298
252,875896135ffffff,1552.74960454305
253,875896136ffffff,4128.225853006045
254,875896140ffffff,695.9097155730828
255,875896141ffffff,184.286651412646
256,875896142ffffff,281.6995601654053
257,875896143ffffff,100.9620585044225
258,875896144ffffff,72.07041851688471
259,875896145ffffff,125.8231145541772
260,875896146ffffff,65.32608409722646
261,875896148ffffff,270.73819231987
262,875896149ffffff,92.05981477101643
263,87589614affffff,100.07871866226196
264,87589614bffffff,81.3745304743449
265,87589614cffffff,174.32703864574432
266,87589614dffffff,50.72793674468994
267,87589614effffff,174.63141989707947
268,875896150ffffff,318.44939136525437
269,875896151ffffff,204.01444530507368
270,875896152ffffff,314.7441816329956
271,875896153ffffff,134.49412314097086
272,875896154ffffff,130.99520460764566
273,875896155ffffff,120.15141296407027
274,875896156ffffff,118.1086270014445
275,875896158ffffff,253.65093096180493
276,875896159ffffff,96.938720703125
277,87589615affffff,165.65354251861572
278,87589615bffffff,149.4105134010315
279,87589615cffffff,187.9884230295817
280,87589615dffffff,234.49453989664715
281,87589615effffff,277.8109760284424
282,875896160ffffff,125.77389208475749
283,875896161ffffff,74.10457503795624
284,875896162ffffff,148.85467338602027
285,875896163ffffff,77.53155040740967
286,875896164ffffff,131.79348182678223
287,875896165ffffff,72.46086011331855
288,875896166ffffff,115.00446605682373
289,875896168ffffff,225.80887923638028
290,87589616affffff,207.13613865772882
291,87589616bffffff,31.036392252295244
292,87589616cffffff,160.63276151816052
293,87589616dffffff,121.95651976267497
294,87589616effffff,70.06137450536092
295,875896170ffffff,140.60683250427246
296,875896171ffffff,56.41799815535824
297,875896172ffffff,220.11831188201904
298,875896173ffffff,29.75026639302572
299,875896174ffffff,227.950777053833
300,875896175ffffff,199.98497263590494
301,875896176ffffff,331.95821952819824
302,875896180ffffff,116.82807445526123
303,875896181ffffff,486.1998146375021
304,875896182ffffff,261.279461145401
305,875896183ffffff,168.0634134610494
306,875896184ffffff,73.40564632470942
307,875896185ffffff,71.63443795839946
308,875896186ffffff,144.65912723543184
309,875896188ffffff,391.9252354303996
310,875896189ffffff,98.85812067985535
311,87589618affffff,534.6937199433645
312,87589618bffffff,159.20417896906534
313,87589618cffffff,425.30234384536743
314,87589618dffffff,191.3302640914917
315,87589618effffff,674.7123724619547
316,875896190ffffff,6.911484242057514
317,875896191ffffff,198.12491925614646
318,875896192ffffff,468.78651167993405
319,875896193ffffff,154.45708014610534
320,875896194ffffff,0.4460051854451497
321,875896195ffffff,24.335806608200073
322,875896196ffffff,74.19383390744528
323,875896198ffffff,109.21377547581992
324,875896199ffffff,91.28273457303746
325,87589619affffff,564.5573343038559
326,87589619bffffff,166.78957392773253
327,87589619cffffff,303.80553245544434
328,87589619dffffff,139.7350473412717
329,87589619effffff,206.69513352711996
330,8758961a0ffffff,61.7892388506091
331,8758961a1ffffff,136.88535300923948
332,8758961a2ffffff,157.60252046585083
333,8758961a3ffffff,131.32298747698465
334,8758961a4ffffff,192.21516052881876
335,8758961a5ffffff,72.4062757498744
336,8758961a6ffffff,311.2672200202942
337,8758961a8ffffff,49.03490908956894
338,8758961a9ffffff,280.59627103821805
339,8758961aaffffff,40.2201642592748
340,8758961abffffff,128.56767117977142
341,8758961acffffff,282.8802782694499
342,8758961adffffff,28.771008332570396
343,8758961aeffffff,198.088472366333
344,8758961b0ffffff,255.46702190240222
345,8758961b1ffffff,101.24188999334972
346,8758961b2ffffff,452.5305344263713
347,8758961b3ffffff,79.35279766720471
348,8758961b4ffffff,277.7194170951843
349,8758961b5ffffff,165.32029430071512
350,8758961b6ffffff,329.69058529535926
351,8758962a0ffffff,0.24986167748769125
352,8758962a2ffffff,1.0821472803751628
353,8758962a4ffffff,581.3324956496557
354,8758962a5ffffff,0.24986167748769125
355,8758962a6ffffff,884.0857534408569
356,8758962b0ffffff,1798.7182737986248
357,8758962b2ffffff,4745.467892011006
358,8758962b4ffffff,461.412480037039
359,8758962b5ffffff,845.9763199488322
360,8758962b6ffffff,1812.3090397516885
361,875896312ffffff,20.00537618001302
362,875896380ffffff,62.76617956161499
363,875896381ffffff,3231.494993209839
364,875896382ffffff,2.2338531812032065
365,875896383ffffff,259.22172488768894
366,875896384ffffff,71.21403646482888
367,875896385ffffff,1235.3082656860352
368,875896386ffffff,6.182801087697348
369,875896388ffffff,15.358608374993006
370,87589638affffff,512.1163633366426
371,87589638bffffff,484.9219055175781
372,87589638cffffff,727.0848375956217
373,87589638effffff,37.86704654494922
374,875896390ffffff,848.2336928049723
375,875896391ffffff,405.3170193831126
376,875896393ffffff,191.83451906840008
377,875896394ffffff,1785.3453753794356
378,875896395ffffff,4.5058794021606445
379,875896396ffffff,1454.3285452524822
380,875896399ffffff,94.00619761149088
381,87589639bffffff,340.5113118489583
382,87589639dffffff,0.28065433104832965
383,8758963a0ffffff,606.0937360127767
384,8758963a1ffffff,351.82277552286786
385,8758963a2ffffff,259.96306832631427
386,8758963a3ffffff,1570.6251705488687
387,8758963a4ffffff,607.2147045135498
388,8758963a5ffffff,255.72821235656738
389,8758963a6ffffff,1000.5985755920409
390,8758963aaffffff,2527.9151496887207
391,8758963aeffffff,3683.696802775065
392,8758963b0ffffff,292.42523765564783
393,8758963b1ffffff,614.731985449791
394,8758963b2ffffff,365.0816230773926
395,8758963b3ffffff,822.1025622690842
396,8758963b4ffffff,2211.6934550603314
397,8758963b5ffffff,2086.297729810079
398,8758963b6ffffff,1529.048361937213
399,875896400ffffff,6986.62060991923
400,875896401ffffff,8845.553835550943
401,875896402ffffff,2866.3900203704834
402,875896403ffffff,5522.876251856486
403,875896404ffffff,572.7598736683527
404,875896405ffffff,1094.8801991144815
405,875896406ffffff,606.2337344090145
406,875896408ffffff,642.1866115729014
407,875896409ffffff,752.808670838674
408,87589640affffff,358.741264025559
409,87589640bffffff,464.74276097622754
410,87589640cffffff,1158.804598132782
411,87589640dffffff,269.6398273706565
412,87589640effffff,1848.1981677214305
413,875896410ffffff,489.49459473299646
414,875896411ffffff,430.76217969258624
415,875896412ffffff,606.3587659399476
416,875896413ffffff,389.78850952784217
417,875896414ffffff,249.62436898552122
418,875896415ffffff,1158.5233046213784
419,875896416ffffff,896.0817082723743
420,875896418ffffff,108.34998246033986
421,875896419ffffff,35.644803365260366
422,87589641affffff,131.28186543782553
423,87589641bffffff,16.76006317138672
424,87589641cffffff,176.94726022084555
425,87589641dffffff,63.211999098648626
426,87589641effffff,211.24089241027832
427,875896420ffffff,206.13262963294983
428,875896421ffffff,523.3633581797282
429,875896422ffffff,471.4512976805369
430,875896423ffffff,657.6575483083725
431,875896424ffffff,633.2154390025406
432,875896425ffffff,312.9483269850413
433,875896426ffffff,652.0586740175883
434,875896428ffffff,768.2038043941392
435,875896429ffffff,645.5586059093475
436,87589642affffff,1653.5821013053258
437,87589642bffffff,1497.428638458252
438,87589642cffffff,454.08214251253344
439,87589642dffffff,238.85014597627855
440,87589642effffff,178.58304019769034
441,875896430ffffff,11.748024145762125
442,875896431ffffff,62.819371143976845
443,875896432ffffff,39.761117696800085
444,875896433ffffff,284.22369941078364
445,875896434ffffff,92.23559014002483
446,875896435ffffff,410.93763907750446
447,875896436ffffff,15.138136724641749
448,875896440ffffff,745.1148479781529
449,875896441ffffff,295.1899958451589
450,875896442ffffff,690.6349487304688
451,875896443ffffff,217.97897450129193
452,875896444ffffff,285.7898623153035
453,875896445ffffff,212.80089549267927
454,875896446ffffff,541.5202051798503
455,875896448ffffff,180.3080387512843
456,875896449ffffff,392.92020956675213
457,87589644affffff,131.53723351162375
458,87589644bffffff,137.93347411356072
459,87589644cffffff,679.6840417782465
460,87589644dffffff,312.58154960473377
461,87589644effffff,243.11150066057843
462,875896450ffffff,2052.586704015732
463,875896451ffffff,518.5369930267334
464,875896452ffffff,1672.4729499824555
465,875896453ffffff,990.7710355122884
466,875896454ffffff,680.6010568141937
467,875896455ffffff,1099.9810263315837
468,875896456ffffff,336.72920767542837
469,875896458ffffff,462.98013951381046
470,875896459ffffff,5.053506533304851
471,87589645affffff,327.82647889852524
472,87589645bffffff,252.12973435719806
473,87589645cffffff,433.96791728337604
474,87589645dffffff,288.31689850489295
475,87589645effffff,394.7337482968966
476,875896460ffffff,561.319926738739
477,875896461ffffff,320.6829758485158
478,875896462ffffff,466.9776556491852
479,875896463ffffff,369.3768128555076
480,875896464ffffff,495.47245438893634
481,875896465ffffff,449.36218074957526
482,875896466ffffff,222.39055897793776
483,875896468ffffff,183.6121910015742
484,875896469ffffff,254.77040628592175
485,87589646affffff,72.89660274982452
486,87589646bffffff,38.99227980772654
487,87589646cffffff,154.25418893496195
488,87589646dffffff,668.9606382846832
489,87589646effffff,159.30122729142508
490,875896470ffffff,185.59644039471945
491,875896471ffffff,524.6334412495295
492,875896472ffffff,446.51933046182
493,875896473ffffff,507.9341805378596
494,875896474ffffff,89.57057134310405
495,875896475ffffff,175.1235591570696
496,875896476ffffff,378.1259799400965
497,875896480ffffff,397.66165001193684
498,875896481ffffff,63.991340676943466
499,875896484ffffff,656.2915213903773
500,875896485ffffff,258.8060096303622
501,875896486ffffff,1101.8729678690434
502,875896489ffffff,50.302135149637856
503,87589648cffffff,3.3480164210001626
504,87589648dffffff,109.09215132395427
505,8758964a0ffffff,293.1803731918335
506,8758964a1ffffff,201.22574925422668
507,8758964a2ffffff,138.15114434569952
508,8758964a3ffffff,42.583279609680176
509,8758964a4ffffff,1981.0104541778564
510,8758964a5ffffff,418.58431698878604
511,8758964a6ffffff,214.58649349212646
512,8758964a8ffffff,17.407208681106567
513,8758964a9ffffff,20.08272569378217
514,8758964aaffffff,14.433804531892141
515,8758964abffffff,0.8711858590443929
516,8758964acffffff,101.09365653991699
517,8758964adffffff,165.71071036656699
518,8758964aeffffff,35.442414025465645
519,8758964b0ffffff,1548.824485619863
520,8758964b1ffffff,1332.8628713290877
521,8758964b2ffffff,1653.248776435852
522,8758964b3ffffff,2852.61745707194
523,8758964b4ffffff,249.48600387573242
524,8758964b5ffffff,146.4187102318392
525,8758964b6ffffff,317.13542874658594
526,8758964c0ffffff,1128.8076794942222
527,8758964c1ffffff,3052.7569535573325
528,8758964c2ffffff,523.7772115071615
529,8758964c3ffffff,1150.1588897705078
530,8758964c4ffffff,108.09251403808594
531,8758964c5ffffff,1950.235672950757
532,8758964c6ffffff,1244.4920393625896
533,8758964c8ffffff,2569.622647603353
534,8758964c9ffffff,70.70954132080078
535,8758964ccffffff,6532.068084716797
536,8758964cdffffff,1061.932575960954
537,8758964ceffffff,4121.2474002838135
538,8758964d4ffffff,133.83834266662598
539,8758964d5ffffff,358.7576160430908
540,8758964e0ffffff,204.02316339810687
541,8758964e1ffffff,778.9317827224731
542,8758964e2ffffff,12.738303860028585
543,8758964e3ffffff,45.658492406221534
544,8758964e4ffffff,71.94765202204387
545,8758964e5ffffff,271.47111026522634
546,8758964e6ffffff,696.771140774091
547,8758964e8ffffff,5084.721838633219
548,8758964e9ffffff,90.82654702663422
549,8758964eaffffff,2166.939478556315
550,8758964ebffffff,412.67670065164566
551,8758964ecffffff,3847.576655069987
552,8758964edffffff,758.122636159261
553,8758964eeffffff,5159.690652847302
554,8758964f0ffffff,240.02817499639391
555,8758964f1ffffff,10.736538449941088
556,8758964f2ffffff,859.8516447544098
557,8758964f3ffffff,497.2698816855749
558,8758964f4ffffff,45.91825128595035
559,8758964f5ffffff,10.54027799767058
560,8758964f6ffffff,63.74171400150071
561,875896500ffffff,66.05931822458903
562,875896501ffffff,278.58343831698096
563,875896502ffffff,180.61401259999886
564,875896503ffffff,258.3452712694804
565,875896504ffffff,1060.8944354057312
566,875896505ffffff,192.82625452677408
567,875896506ffffff,194.77552902823294
568,875896508ffffff,91.61140970389047
569,875896509ffffff,243.1938270529111
570,87589650affffff,210.51348590932977
571,87589650bffffff,645.4026462833086
572,87589650cffffff,990.4015467166901
573,87589650dffffff,882.3626600901287
574,87589650effffff,211.5479414065679
575,875896510ffffff,36.69745008206888
576,875896511ffffff,16.69239612477399
577,875896512ffffff,122.99135239922197
578,875896513ffffff,164.19406390255668
579,875896514ffffff,200.73150173823038
580,875896515ffffff,87.9511597564049
581,875896516ffffff,328.47324636826914
582,875896518ffffff,69.06203866004944
583,875896519ffffff,192.16045014145664
584,87589651affffff,154.80855973561606
585,87589651bffffff,397.5516484578451
586,87589651cffffff,18.654943863550823
587,87589651dffffff,114.4640121459961
588,87589651effffff,532.3708633581797
589,875896520ffffff,7145.274299621582
590,875896521ffffff,5371.421058654785
591,875896522ffffff,3634.981242497762
592,875896523ffffff,1609.4083663548033
593,875896524ffffff,773.7366005581068
594,875896525ffffff,2091.2704750498137
595,875896526ffffff,1058.2782894770305
596,875896528ffffff,964.8451436360677
597,875896529ffffff,1838.8399022420247
598,87589652affffff,277.3003896077474
599,87589652bffffff,1093.6702862183254
600,87589652cffffff,6342.526018778483
601,87589652dffffff,546.8749316533407
602,87589652effffff,674.3433750395974
603,875896530ffffff,2804.2077102661133
604,875896531ffffff,1798.9082857767742
605,875896532ffffff,1356.6655934651694
606,875896533ffffff,2703.6407017707825
607,875896534ffffff,1144.1989720664003
608,875896535ffffff,907.0434099834738
609,875896536ffffff,727.1170603434246
610,875896540ffffff,659.8881972630819
611,875896541ffffff,1104.1785868803659
612,875896542ffffff,2437.6813847223916
613,875896543ffffff,5868.696663538614
614,875896544ffffff,1023.8296569188436
615,875896545ffffff,393.96587971846265
616,875896546ffffff,534.7849142948787
617,875896548ffffff,14464.350677490234
618,875896549ffffff,3205.272455851237
619,87589654affffff,6723.284832000732
620,87589654bffffff,1036.4424654245377
621,87589654cffffff,2239.965820630391
622,87589654dffffff,1050.9586601257324
623,87589654effffff,10866.65421295166
624,875896550ffffff,1480.489107768675
625,875896551ffffff,1153.3599053223927
626,875896552ffffff,268.5767192055188
627,875896553ffffff,699.7270124753315
628,875896554ffffff,527.0526533126831
629,875896555ffffff,400.0020383199056
630,875896556ffffff,322.47130775545065
631,875896558ffffff,358.4194590250651
632,875896559ffffff,333.19260692596436
633,87589655affffff,312.1899532477061
634,87589655bffffff,102.4479986230692
635,87589655cffffff,1910.9007200400033
636,87589655dffffff,7216.217397054036
637,87589655effffff,269.32383648554486
638,875896560ffffff,37.39904367985419
639,875896561ffffff,155.89463325343067
640,875896562ffffff,984.6090644206811
641,875896563ffffff,926.5865023539671
642,875896564ffffff,578.2440675102919
643,875896565ffffff,738.2721013625463
644,875896566ffffff,2488.8193953835216
645,875896568ffffff,111.10887042681377
646,875896569ffffff,792.7751236359278
647,87589656affffff,131.8415918747584
648,87589656bffffff,521.4065459370613
649,87589656cffffff,79.68412059547043
650,87589656dffffff,474.43443838755286
651,87589656effffff,112.12793409824371
652,875896570ffffff,552.6820875808547
653,875896571ffffff,600.4478015899658
654,875896572ffffff,188.03566312789917
655,875896573ffffff,341.5844794909159
656,875896574ffffff,2422.695058822632
657,875896575ffffff,2576.409317970276
658,875896576ffffff,1029.6226143444528
659,875896580ffffff,308.6740402380625
660,875896581ffffff,35.28486084957024
661,875896582ffffff,3890.5252520243325
662,875896583ffffff,413.11334816633763
663,875896584ffffff,169.6199280420939
664,875896585ffffff,25.264682292938232
665,875896586ffffff,351.4503802259763
666,875896588ffffff,2609.3092564741773
667,875896589ffffff,1661.6013983885448
668,87589658affffff,1236.4958754380543
669,87589658bffffff,3095.7712043126426
670,87589658cffffff,7.446505427360535
671,87589658dffffff,65.63491857052925
672,87589658effffff,19.172909101040165
673,875896590ffffff,480.67404262224835
674,875896591ffffff,9718.984511057535
675,875896592ffffff,77.54970645904541
676,875896593ffffff,1098.1989692052207
677,875896594ffffff,156.93815064495016
678,875896595ffffff,1401.0021289189656
679,875896596ffffff,188.77026120821637
680,875896598ffffff,564.0125734414119
681,875896599ffffff,2452.781845609347
682,87589659affffff,2456.9472319285073
683,87589659bffffff,3547.6091435750327
684,87589659cffffff,5053.233658075347
685,87589659dffffff,70.29645744961002
686,87589659effffff,873.6084969838461
687,8758965a0ffffff,611.8628530502319
688,8758965a1ffffff,678.6935580571493
689,8758965a2ffffff,118.72477877140045
690,8758965a3ffffff,251.91682334740955
691,8758965a4ffffff,43.915394941965744
692,8758965a5ffffff,195.85506169001263
693,8758965a6ffffff,142.04074239730835
694,8758965a8ffffff,35.92587566381591
695,8758965a9ffffff,123.34194445615904
696,8758965aaffffff,10.876349210997255
697,8758965abffffff,11.740478377401885
698,8758965acffffff,295.80800533301755
699,8758965adffffff,188.51126416537184
700,8758965aeffffff,150.65343157450357
701,8758965b0ffffff,5.830855449045243
702,8758965b1ffffff,15.93192392588113
703,8758965b2ffffff,5.830855449040731
704,8758965b3ffffff,66.38535092274799
705,8758965b4ffffff,2.1713670094807944
706,8758965b5ffffff,54.30609488487244
707,8758965b6ffffff,7.871534536282222
708,875896624ffffff,12.39876107374827
709,875896625ffffff,2.9847655239691353e-21
710,875896626ffffff,37.26301066080729
711,875896634ffffff,108.50784079233806
712,875896700ffffff,64.9607028166453
713,875896701ffffff,370.0524416764577
714,875896702ffffff,90.6516014734904
715,875896703ffffff,401.24116353193915
716,875896704ffffff,396.9082028071085
717,875896705ffffff,850.7985248565674
718,875896706ffffff,64.49990526835124
719,875896708ffffff,504.90818659466004
720,875896709ffffff,6.650274435679117
721,87589670affffff,152.24604733784994
722,87589670bffffff,9.248159448305765
723,87589670cffffff,318.384290695215
724,87589670dffffff,77.94604674975078
725,87589670effffff,627.1130448977301
726,875896710ffffff,455.2142716250271
727,875896711ffffff,466.3528365691503
728,875896712ffffff,1.5280731520503894
729,875896713ffffff,390.2082385569811
730,875896714ffffff,330.3887228171031
731,875896715ffffff,149.27052521705627
732,875896716ffffff,74.94652571295202
733,875896718ffffff,83.9844372222821
734,875896719ffffff,99.84176929295063
735,87589671affffff,183.35761102055602
736,87589671bffffff,199.8982833226522
737,87589671cffffff,202.45182847976685
738,87589671dffffff,435.86268877486384
739,87589671effffff,602.6712389389673
740,875896720ffffff,180.35319836948753
741,875896721ffffff,202.65836016349695
742,875896722ffffff,266.6631366412018
743,875896723ffffff,528.3010129928589
744,875896724ffffff,4.4710540771484375
745,875896725ffffff,40.07823149375818
746,875896726ffffff,1.026018540081783
747,875896728ffffff,375.06479263305664
748,875896729ffffff,128.1800020535787
749,87589672affffff,403.8844750722249
750,87589672bffffff,189.83220843475036
751,87589672cffffff,1237.0871971845627
752,87589672dffffff,303.68874200185144
753,87589672effffff,414.9040220975876
754,875896730ffffff,354.68801760673523
755,875896731ffffff,151.70830869674683
756,875896732ffffff,444.0745443503062
